Explorer pHAT detected...
2017-08-31T18:11:33,0.081,0.780,2.397
2017-08-31T18:11:33,0.081,0.777,2.400
2017-08-31T18:11:33,0.081,0.777,2.397
2017-08-31T18:11:34,0.081,0.774,2.406
2017-08-31T18:11:34,0.081,0.774,2.403
2017-08-31T18:11:34,0.081,0.774,2.406
2017-08-31T18:11:34,0.081,0.771,2.403
2017-08-31T18:11:35,0.081,0.771,2.403
2017-08-31T18:11:35,0.081,0.771,2.406
2017-08-31T18:11:35,0.081,0.762,2.391
2017-08-31T18:11:35,0.081,0.762,2.391
2017-08-31T18:11:36,0.081,0.759,2.394
2017-08-31T18:11:36,0.081,0.759,2.400
2017-08-31T18:11:36,0.081,0.756,2.397
2017-08-31T18:11:36,0.081,0.759,2.406
2017-08-31T18:11:37,0.081,0.756,2.403
2017-08-31T18:11:37,0.081,0.756,2.406
2017-08-31T18:11:37,0.081,0.756,2.406
2017-08-31T18:11:38,0.081,0.753,2.406
2017-08-31T18:11:38,0.081,0.753,2.403
2017-08-31T18:11:38,0.081,0.753,2.406
2017-08-31T18:11:38,0.081,0.750,2.406
2017-08-31T18:11:39,0.081,0.750,2.406
2017-08-31T18:11:39,0.081,0.750,2.406
2017-08-31T18:11:39,0.081,0.747,2.403
2017-08-31T18:11:39,0.081,0.747,2.403
2017-08-31T18:11:40,0.081,0.744,2.400
2017-08-31T18:11:40,0.081,0.744,2.406
2017-08-31T18:11:40,0.081,0.744,2.403
2017-08-31T18:11:41,0.081,0.741,2.391
2017-08-31T18:11:41,0.081,0.741,2.400
2017-08-31T18:11:41,0.081,0.741,2.400
2017-08-31T18:11:41,0.081,0.741,2.403
2017-08-31T18:11:42,0.081,0.741,2.406
2017-08-31T18:11:42,0.081,0.738,2.397
2017-08-31T18:11:42,0.081,0.738,2.400
2017-08-31T18:11:42,0.081,0.738,2.400
2017-08-31T18:11:43,0.081,0.738,2.397
2017-08-31T18:11:43,0.081,0.735,2.397
2017-08-31T18:11:43,0.081,0.735,2.397
2017-08-31T18:11:43,0.081,0.735,2.403
2017-08-31T18:11:44,0.081,0.735,2.406
2017-08-31T18:11:44,0.081,0.735,2.406
2017-08-31T18:11:44,0.081,0.735,2.403
2017-08-31T18:11:45,0.081,0.735,2.406
2017-08-31T18:11:45,0.081,0.735,2.406
2017-08-31T18:11:45,0.081,0.735,2.406
2017-08-31T18:11:45,0.081,0.735,2.400
2017-08-31T18:11:46,0.081,0.735,2.406
2017-08-31T18:11:46,0.081,0.735,2.406
2017-08-31T18:11:46,0.081,0.732,2.406
2017-08-31T18:11:46,0.081,0.732,2.403
2017-08-31T18:11:47,0.081,0.732,2.403
2017-08-31T18:11:47,0.081,0.729,2.406
2017-08-31T18:11:47,0.081,0.729,2.406
2017-08-31T18:11:48,0.081,0.729,2.406
2017-08-31T18:11:48,0.081,0.729,2.403
2017-08-31T18:11:48,0.081,0.729,2.403
2017-08-31T18:11:48,0.081,0.726,2.403
2017-08-31T18:11:49,0.081,0.726,2.406
2017-08-31T18:11:49,0.081,0.726,2.406
2017-08-31T18:11:49,0.081,0.726,2.403
2017-08-31T18:11:50,0.081,0.726,2.406
2017-08-31T18:11:50,0.081,0.726,2.406
2017-08-31T18:11:50,0.081,0.726,2.403
2017-08-31T18:11:50,0.081,0.723,2.403
2017-08-31T18:11:51,0.081,0.723,2.403
2017-08-31T18:11:51,0.081,0.723,2.406
2017-08-31T18:11:51,0.081,0.723,2.403
2017-08-31T18:11:51,0.081,0.720,2.403
2017-08-31T18:11:52,0.081,0.720,2.403
2017-08-31T18:11:52,0.081,0.720,2.406
2017-08-31T18:11:52,0.081,0.720,2.406
2017-08-31T18:11:53,0.081,0.717,2.406
2017-08-31T18:11:53,0.081,0.717,2.406
2017-08-31T18:11:53,0.081,0.717,2.406
2017-08-31T18:11:53,0.081,0.717,2.403
2017-08-31T18:11:54,0.081,0.717,2.406
2017-08-31T18:11:54,0.081,0.717,2.406
2017-08-31T18:11:54,0.081,0.717,2.403
2017-08-31T18:11:54,0.081,0.717,2.406
2017-08-31T18:11:55,0.081,0.717,2.406
2017-08-31T18:11:55,0.081,0.714,2.406
2017-08-31T18:11:55,0.081,0.714,2.403
2017-08-31T18:11:56,0.081,0.714,2.406
2017-08-31T18:11:56,0.081,0.714,2.406
2017-08-31T18:11:56,0.081,0.714,2.403
2017-08-31T18:11:56,0.081,0.714,2.403
2017-08-31T18:11:57,0.081,0.714,2.406
2017-08-31T18:11:57,0.081,0.714,2.403
2017-08-31T18:11:57,0.081,0.711,2.406
2017-08-31T18:11:58,0.081,0.711,2.406
2017-08-31T18:11:58,0.081,0.711,2.403
2017-08-31T18:11:58,0.081,0.711,2.403
2017-08-31T18:11:58,0.081,0.711,2.406
2017-08-31T18:11:59,0.081,0.711,2.406
2017-08-31T18:11:59,0.081,0.711,2.406
2017-08-31T18:11:59,0.081,0.711,2.403
2017-08-31T18:11:59,0.081,0.708,2.406
2017-08-31T18:12:00,0.081,0.708,2.406
2017-08-31T18:12:00,0.081,0.708,2.406
2017-08-31T18:12:00,0.081,0.708,2.403
2017-08-31T18:12:01,0.081,0.708,2.403
2017-08-31T18:12:01,0.081,0.708,2.406
2017-08-31T18:12:01,0.081,0.708,2.403
2017-08-31T18:12:01,0.081,0.708,2.403
2017-08-31T18:12:02,0.081,0.708,2.406
2017-08-31T18:12:02,0.081,0.708,2.406
2017-08-31T18:12:02,0.081,0.708,2.406
2017-08-31T18:12:02,0.081,0.708,2.403
2017-08-31T18:12:03,0.081,0.708,2.403
