Explorer pHAT detected...
2017-08-31T19:10:48,0.105,0.852,2.376
2017-08-31T19:10:49,0.105,0.852,2.370
2017-08-31T19:10:49,0.105,0.852,2.382
2017-08-31T19:10:49,0.105,0.855,2.382
2017-08-31T19:10:49,0.105,0.846,2.373
2017-08-31T19:10:50,0.105,0.846,2.367
2017-08-31T19:10:50,0.105,0.846,2.373
2017-08-31T19:10:50,0.105,0.849,2.379
2017-08-31T19:10:51,0.105,0.846,2.376
2017-08-31T19:10:51,0.105,0.849,2.385
2017-08-31T19:10:51,0.105,0.849,2.382
2017-08-31T19:10:51,0.105,0.849,2.382
2017-08-31T19:10:52,0.105,0.849,2.385
2017-08-31T19:10:52,0.105,0.849,2.382
2017-08-31T19:10:52,0.105,0.849,2.385
2017-08-31T19:10:52,0.105,0.849,2.382
2017-08-31T19:10:53,0.105,0.849,2.382
2017-08-31T19:10:53,0.105,0.846,2.379
2017-08-31T19:10:53,0.105,0.846,2.379
2017-08-31T19:10:53,0.105,0.846,2.376
2017-08-31T19:10:54,0.105,0.849,2.382
2017-08-31T19:10:54,0.105,0.849,2.382
2017-08-31T19:10:54,0.105,0.849,2.385
2017-08-31T19:10:55,0.105,0.849,2.382
2017-08-31T19:10:55,0.105,0.849,2.385
2017-08-31T19:10:55,0.105,0.849,2.382
2017-08-31T19:10:55,0.105,0.843,2.373
2017-08-31T19:10:56,0.105,0.846,2.379
2017-08-31T19:10:56,0.105,0.846,2.373
2017-08-31T19:10:56,0.105,0.846,2.382
2017-08-31T19:10:56,0.105,0.846,2.382
2017-08-31T19:10:57,0.105,0.846,2.385
2017-08-31T19:10:57,0.105,0.846,2.382
2017-08-31T19:10:57,0.105,0.846,2.382
2017-08-31T19:10:58,0.105,0.846,2.382
2017-08-31T19:10:58,0.105,0.846,2.385
2017-08-31T19:10:58,0.105,0.846,2.382
2017-08-31T19:10:58,0.105,0.846,2.382
2017-08-31T19:10:59,0.105,0.846,2.382
2017-08-31T19:10:59,0.105,0.846,2.385
2017-08-31T19:10:59,0.105,0.846,2.385
2017-08-31T19:10:59,0.105,0.846,2.382
2017-08-31T19:11:00,0.105,0.846,2.385
2017-08-31T19:11:00,0.105,0.846,2.382
2017-08-31T19:11:00,0.105,0.846,2.382
2017-08-31T19:11:01,0.105,0.846,2.382
2017-08-31T19:11:01,0.105,0.846,2.385
2017-08-31T19:11:01,0.108,0.846,2.385
2017-08-31T19:11:01,0.105,0.846,2.382
2017-08-31T19:11:02,0.105,0.846,2.382
2017-08-31T19:11:02,0.105,0.846,2.382
2017-08-31T19:11:02,0.105,0.846,2.382
2017-08-31T19:11:03,0.108,0.846,2.382
2017-08-31T19:11:03,0.105,0.846,2.382
2017-08-31T19:11:03,0.108,0.858,2.385
2017-08-31T19:11:03,0.111,0.951,2.382
2017-08-31T19:11:04,0.117,1.110,2.385
2017-08-31T19:11:04,0.123,1.293,2.385
2017-08-31T19:11:04,0.129,1.476,2.385
2017-08-31T19:11:04,0.138,1.638,2.382
2017-08-31T19:11:05,0.144,1.779,2.382
2017-08-31T19:11:05,0.150,1.899,2.385
2017-08-31T19:11:05,0.159,1.995,2.385
2017-08-31T19:11:06,0.165,2.082,2.382
2017-08-31T19:11:06,0.174,2.151,2.385
2017-08-31T19:11:06,0.180,2.211,2.385
2017-08-31T19:11:06,0.186,2.256,2.385
2017-08-31T19:11:07,0.192,2.301,2.385
2017-08-31T19:11:07,0.201,2.340,2.382
2017-08-31T19:11:07,0.207,2.370,2.385
2017-08-31T19:11:07,0.213,2.400,2.385
2017-08-31T19:11:08,0.219,2.427,2.382
2017-08-31T19:11:08,0.225,2.451,2.385
2017-08-31T19:11:08,0.231,2.472,2.385
2017-08-31T19:11:09,0.237,2.493,2.385
2017-08-31T19:11:09,0.243,2.508,2.382
2017-08-31T19:11:09,0.249,2.523,2.385
2017-08-31T19:11:09,0.255,2.535,2.385
2017-08-31T19:11:10,0.261,2.553,2.385
2017-08-31T19:11:10,0.267,2.568,2.382
2017-08-31T19:11:10,0.273,2.583,2.385
2017-08-31T19:11:10,0.279,2.595,2.388
2017-08-31T19:11:11,0.282,2.607,2.385
2017-08-31T19:11:11,0.288,2.619,2.385
2017-08-31T19:11:11,0.294,2.628,2.385
2017-08-31T19:11:12,0.300,2.637,2.385
2017-08-31T19:11:12,0.303,2.646,2.385
2017-08-31T19:11:12,0.309,2.652,2.382
2017-08-31T19:11:12,0.312,2.661,2.382
2017-08-31T19:11:13,0.318,2.673,2.385
2017-08-31T19:11:13,0.324,2.682,2.385
2017-08-31T19:11:13,0.327,2.691,2.382
2017-08-31T19:11:14,0.333,2.697,2.385
2017-08-31T19:11:14,0.336,2.703,2.385
2017-08-31T19:11:14,0.342,2.712,2.385
2017-08-31T19:11:14,0.345,2.718,2.385
2017-08-31T19:11:15,0.351,2.724,2.385
2017-08-31T19:11:15,0.354,2.730,2.385
2017-08-31T19:11:15,0.360,2.736,2.382
2017-08-31T19:11:15,0.363,2.745,2.385
2017-08-31T19:11:16,0.369,2.751,2.385
2017-08-31T19:11:16,0.372,2.757,2.385
2017-08-31T19:11:16,0.378,2.763,2.385
2017-08-31T19:11:17,0.381,2.766,2.385
2017-08-31T19:11:17,0.387,2.772,2.385
2017-08-31T19:11:17,0.390,2.781,2.385
2017-08-31T19:11:17,0.396,2.790,2.382
2017-08-31T19:11:18,0.399,2.799,2.382
2017-08-31T19:11:18,0.402,2.805,2.385
2017-08-31T19:11:18,0.408,2.814,2.385
2017-08-31T19:11:18,0.414,2.823,2.385
2017-08-31T19:11:19,0.417,2.826,2.385
2017-08-31T19:11:19,0.420,2.835,2.385
2017-08-31T19:11:19,0.426,2.835,2.385
2017-08-31T19:11:20,0.429,2.832,2.385
2017-08-31T19:11:20,0.432,2.829,2.382
2017-08-31T19:11:20,0.435,2.826,2.388
2017-08-31T19:11:20,0.438,2.820,2.385
2017-08-31T19:11:21,0.444,2.817,2.379
2017-08-31T19:11:21,0.447,2.814,2.385
2017-08-31T19:11:21,0.450,2.808,2.385
2017-08-31T19:11:21,0.453,2.805,2.385
2017-08-31T19:11:22,0.453,2.802,2.382
2017-08-31T19:11:22,0.456,2.799,2.385
2017-08-31T19:11:22,0.459,2.796,2.385
2017-08-31T19:11:23,0.459,2.793,2.385
2017-08-31T19:11:23,0.462,2.790,2.385
2017-08-31T19:11:23,0.465,2.790,2.385
2017-08-31T19:11:23,0.468,2.784,2.385
2017-08-31T19:11:24,0.468,2.781,2.385
2017-08-31T19:11:24,0.471,2.781,2.385
2017-08-31T19:11:24,0.471,2.778,2.385
2017-08-31T19:11:25,0.474,2.775,2.385
2017-08-31T19:11:25,0.474,2.772,2.385
2017-08-31T19:11:25,0.477,2.772,2.385
2017-08-31T19:11:25,0.477,2.769,2.385
2017-08-31T19:11:26,0.480,2.766,2.385
2017-08-31T19:11:26,0.480,2.763,2.385
2017-08-31T19:11:26,0.480,2.760,2.385
2017-08-31T19:11:26,0.483,2.757,2.385
2017-08-31T19:11:27,0.483,2.757,2.385
2017-08-31T19:11:27,0.483,2.754,2.385
2017-08-31T19:11:27,0.486,2.751,2.382
2017-08-31T19:11:28,0.486,2.748,2.382
2017-08-31T19:11:28,0.486,2.745,2.385
2017-08-31T19:11:28,0.486,2.742,2.385
2017-08-31T19:11:28,0.489,2.742,2.382
2017-08-31T19:11:29,0.489,2.739,2.382
2017-08-31T19:11:29,0.489,2.733,2.382
2017-08-31T19:11:29,0.489,2.730,2.385
2017-08-31T19:11:29,0.492,2.727,2.385
2017-08-31T19:11:30,0.492,2.724,2.382
2017-08-31T19:11:30,0.492,2.721,2.382
2017-08-31T19:11:30,0.492,2.721,2.385
2017-08-31T19:11:31,0.492,2.715,2.385
2017-08-31T19:11:31,0.492,2.712,2.382
2017-08-31T19:11:31,0.492,2.709,2.385
2017-08-31T19:11:31,0.495,2.706,2.385
2017-08-31T19:11:32,0.495,2.703,2.385
2017-08-31T19:11:32,0.495,2.700,2.385
2017-08-31T19:11:32,0.495,2.694,2.382
2017-08-31T19:11:33,0.495,2.694,2.385
2017-08-31T19:11:33,0.495,2.691,2.385
2017-08-31T19:11:33,0.495,2.688,2.382
2017-08-31T19:11:33,0.495,2.685,2.385
2017-08-31T19:11:34,0.495,2.679,2.385
2017-08-31T19:11:34,0.495,2.676,2.385
2017-08-31T19:11:34,0.495,2.673,2.382
2017-08-31T19:11:34,0.495,2.670,2.385
2017-08-31T19:11:35,0.495,2.667,2.385
2017-08-31T19:11:35,0.495,2.664,2.385
2017-08-31T19:11:35,0.495,2.661,2.385
2017-08-31T19:11:36,0.495,2.658,2.385
2017-08-31T19:11:36,0.495,2.652,2.385
2017-08-31T19:11:36,0.495,2.649,2.385
2017-08-31T19:11:36,0.495,2.646,2.385
2017-08-31T19:11:37,0.495,2.640,2.385
2017-08-31T19:11:37,0.492,2.637,2.385
2017-08-31T19:11:37,0.495,2.634,2.382
2017-08-31T19:11:37,0.492,2.634,2.385
2017-08-31T19:11:38,0.492,2.628,2.385
2017-08-31T19:11:38,0.492,2.625,2.385
2017-08-31T19:11:38,0.492,2.619,2.382
2017-08-31T19:11:39,0.492,2.619,2.382
2017-08-31T19:11:39,0.492,2.613,2.385
2017-08-31T19:11:39,0.492,2.610,2.385
2017-08-31T19:11:39,0.492,2.604,2.385
2017-08-31T19:11:40,0.489,2.601,2.385
2017-08-31T19:11:40,0.489,2.598,2.385
2017-08-31T19:11:40,0.489,2.592,2.385
2017-08-31T19:11:40,0.489,2.589,2.385
2017-08-31T19:11:41,0.489,2.586,2.382
2017-08-31T19:11:41,0.489,2.580,2.385
2017-08-31T19:11:41,0.486,2.577,2.382
2017-08-31T19:11:42,0.486,2.571,2.382
2017-08-31T19:11:42,0.486,2.568,2.385
2017-08-31T19:11:42,0.486,2.565,2.385
2017-08-31T19:11:42,0.486,2.559,2.385
2017-08-31T19:11:43,0.486,2.556,2.382
2017-08-31T19:11:43,0.483,2.553,2.385
2017-08-31T19:11:43,0.483,2.550,2.385
2017-08-31T19:11:44,0.483,2.547,2.385
2017-08-31T19:11:44,0.483,2.541,2.382
2017-08-31T19:11:44,0.483,2.538,2.385
2017-08-31T19:11:44,0.483,2.535,2.385
2017-08-31T19:11:45,0.483,2.532,2.382
2017-08-31T19:11:45,0.480,2.529,2.382
2017-08-31T19:11:45,0.480,2.523,2.382
2017-08-31T19:11:45,0.480,2.520,2.385
2017-08-31T19:11:46,0.480,2.517,2.385
2017-08-31T19:11:46,0.480,2.511,2.382
2017-08-31T19:11:46,0.477,2.511,2.382
2017-08-31T19:11:47,0.477,2.505,2.385
2017-08-31T19:11:47,0.477,2.502,2.385
2017-08-31T19:11:47,0.477,2.496,2.385
2017-08-31T19:11:47,0.477,2.496,2.385
2017-08-31T19:11:48,0.477,2.493,2.385
2017-08-31T19:11:48,0.477,2.490,2.382
2017-08-31T19:11:48,0.474,2.487,2.382
2017-08-31T19:11:48,0.474,2.484,2.385
2017-08-31T19:11:49,0.474,2.481,2.385
2017-08-31T19:11:49,0.474,2.475,2.385
2017-08-31T19:11:49,0.474,2.472,2.382
2017-08-31T19:11:50,0.471,2.469,2.385
2017-08-31T19:11:50,0.471,2.466,2.385
