Explorer pHAT detected...
2017-09-07T16:21:56,0.675
2017-09-07T16:21:56,0.672
2017-09-07T16:21:57,0.675
2017-09-07T16:21:57,0.675
2017-09-07T16:21:57,0.675
2017-09-07T16:21:57,0.675
2017-09-07T16:21:58,0.672
2017-09-07T16:21:58,0.672
2017-09-07T16:21:58,0.672
2017-09-07T16:21:58,0.672
2017-09-07T16:21:59,0.672
2017-09-07T16:21:59,0.672
2017-09-07T16:21:59,0.672
2017-09-07T16:21:59,0.672
2017-09-07T16:22:00,0.672
2017-09-07T16:22:00,0.672
2017-09-07T16:22:00,0.672
2017-09-07T16:22:00,0.672
2017-09-07T16:22:01,0.675
2017-09-07T16:22:01,0.675
2017-09-07T16:22:01,0.675
2017-09-07T16:22:01,0.675
2017-09-07T16:22:02,0.675
2017-09-07T16:22:02,0.675
2017-09-07T16:22:02,0.675
2017-09-07T16:22:03,0.675
2017-09-07T16:22:03,0.675
2017-09-07T16:22:03,0.678
2017-09-07T16:22:03,0.678
2017-09-07T16:22:04,0.678
2017-09-07T16:22:04,0.678
2017-09-07T16:22:04,0.681
2017-09-07T16:22:04,0.681
2017-09-07T16:22:05,0.681
2017-09-07T16:22:05,0.684
2017-09-07T16:22:05,0.684
2017-09-07T16:22:05,0.684
2017-09-07T16:22:06,0.687
2017-09-07T16:22:06,0.687
2017-09-07T16:22:06,0.687
2017-09-07T16:22:06,0.687
2017-09-07T16:22:07,0.690
2017-09-07T16:22:07,0.690
2017-09-07T16:22:07,0.693
2017-09-07T16:22:07,0.693
2017-09-07T16:22:08,0.693
2017-09-07T16:22:08,0.696
2017-09-07T16:22:08,0.696
2017-09-07T16:22:08,0.696
2017-09-07T16:22:09,0.696
2017-09-07T16:22:09,0.699
2017-09-07T16:22:09,0.699
2017-09-07T16:22:10,0.699
2017-09-07T16:22:10,0.702
2017-09-07T16:22:10,0.702
2017-09-07T16:22:10,0.702
2017-09-07T16:22:11,0.702
2017-09-07T16:22:11,0.702
2017-09-07T16:22:11,0.705
2017-09-07T16:22:11,0.705
2017-09-07T16:22:12,0.705
2017-09-07T16:22:12,0.705
2017-09-07T16:22:12,0.705
2017-09-07T16:22:12,0.708
2017-09-07T16:22:13,0.708
2017-09-07T16:22:13,0.708
2017-09-07T16:22:13,0.708
2017-09-07T16:22:13,0.708
2017-09-07T16:22:14,0.708
2017-09-07T16:22:14,0.708
2017-09-07T16:22:14,0.711
2017-09-07T16:22:14,0.711
2017-09-07T16:22:15,0.717
2017-09-07T16:22:15,1.188
2017-09-07T16:22:15,2.109
2017-09-07T16:22:15,2.697
2017-09-07T16:22:16,3.006
2017-09-07T16:22:16,3.174
2017-09-07T16:22:16,3.279
2017-09-07T16:22:17,3.345
2017-09-07T16:22:17,3.399
2017-09-07T16:22:17,3.438
2017-09-07T16:22:17,3.471
2017-09-07T16:22:18,3.504
2017-09-07T16:22:18,3.528
2017-09-07T16:22:18,3.549
2017-09-07T16:22:18,3.567
2017-09-07T16:22:19,3.582
2017-09-07T16:22:19,3.594
2017-09-07T16:22:19,3.603
