Explorer pHAT detected...
2017-08-31T19:53:51,1.419,1.101,2.379
2017-08-31T19:53:52,1.416,1.095,2.382
2017-08-31T19:53:52,1.416,1.101,2.379
2017-08-31T19:53:52,1.422,1.101,2.385
2017-08-31T19:53:52,1.422,1.101,2.385
2017-08-31T19:53:53,1.422,1.101,2.388
2017-08-31T19:53:53,1.422,1.101,2.385
2017-08-31T19:53:53,1.422,1.101,2.385
2017-08-31T19:53:54,1.422,1.101,2.388
2017-08-31T19:53:54,1.422,1.101,2.385
2017-08-31T19:53:54,1.422,1.101,2.385
2017-08-31T19:53:54,1.422,1.101,2.385
2017-08-31T19:53:55,1.422,1.101,2.385
2017-08-31T19:53:55,1.422,1.101,2.385
2017-08-31T19:53:55,1.422,1.101,2.388
2017-08-31T19:53:55,1.422,1.101,2.385
2017-08-31T19:53:56,1.422,1.101,2.388
2017-08-31T19:53:56,1.422,1.101,2.388
2017-08-31T19:53:56,1.422,1.101,2.385
2017-08-31T19:53:57,1.422,1.101,2.385
2017-08-31T19:53:57,1.419,1.101,2.385
2017-08-31T19:53:57,1.419,1.101,2.385
2017-08-31T19:53:57,1.419,1.101,2.385
2017-08-31T19:53:58,1.419,1.101,2.385
2017-08-31T19:53:58,1.419,1.101,2.388
2017-08-31T19:53:58,1.419,1.101,2.388
2017-08-31T19:53:58,1.419,1.101,2.385
2017-08-31T19:53:59,1.419,1.101,2.385
2017-08-31T19:53:59,1.416,1.101,2.388
2017-08-31T19:53:59,1.416,1.101,2.385
2017-08-31T19:54:00,1.416,1.101,2.385
2017-08-31T19:54:00,1.413,1.101,2.385
2017-08-31T19:54:00,1.413,1.101,2.385
2017-08-31T19:54:00,1.413,1.101,2.388
2017-08-31T19:54:01,1.413,1.101,2.385
2017-08-31T19:54:01,1.410,1.101,2.385
2017-08-31T19:54:01,1.410,1.101,2.388
2017-08-31T19:54:01,1.410,1.104,2.385
2017-08-31T19:54:02,1.410,1.104,2.385
2017-08-31T19:54:02,1.410,1.104,2.388
2017-08-31T19:54:02,1.407,1.104,2.385
2017-08-31T19:54:03,1.407,1.104,2.385
2017-08-31T19:54:03,1.407,1.107,2.388
2017-08-31T19:54:03,1.407,1.107,2.385
2017-08-31T19:54:03,1.404,1.107,2.385
2017-08-31T19:54:04,1.407,1.107,2.385
2017-08-31T19:54:04,1.404,1.107,2.385
2017-08-31T19:54:04,1.404,1.110,2.385
2017-08-31T19:54:04,1.404,1.107,2.385
2017-08-31T19:54:05,1.401,1.110,2.385
2017-08-31T19:54:05,1.401,1.110,2.388
2017-08-31T19:54:05,1.401,1.110,2.385
2017-08-31T19:54:06,1.398,1.110,2.385
2017-08-31T19:54:06,1.398,1.110,2.388
2017-08-31T19:54:06,1.398,1.110,2.385
2017-08-31T19:54:06,1.395,1.110,2.385
2017-08-31T19:54:07,1.395,1.110,2.388
2017-08-31T19:54:07,1.392,1.110,2.385
2017-08-31T19:54:07,1.392,1.113,2.385
2017-08-31T19:54:07,1.392,1.110,2.385
2017-08-31T19:54:08,1.392,1.113,2.385
2017-08-31T19:54:08,1.392,1.113,2.385
2017-08-31T19:54:08,1.389,1.110,2.388
2017-08-31T19:54:09,1.392,1.113,2.385
2017-08-31T19:54:09,1.389,1.113,2.385
2017-08-31T19:54:09,1.389,1.113,2.388
2017-08-31T19:54:09,1.389,1.113,2.385
2017-08-31T19:54:10,1.389,1.113,2.385
2017-08-31T19:54:10,1.386,1.110,2.379
2017-08-31T19:54:10,1.383,1.107,2.379
2017-08-31T19:54:10,1.383,1.107,2.382
2017-08-31T19:54:11,1.386,1.110,2.385
2017-08-31T19:54:11,1.386,1.110,2.388
2017-08-31T19:54:11,1.383,1.110,2.385
2017-08-31T19:54:12,1.383,1.110,2.376
2017-08-31T19:54:12,1.383,1.110,2.385
2017-08-31T19:54:12,1.383,1.110,2.385
2017-08-31T19:54:12,1.383,1.110,2.388
2017-08-31T19:54:13,1.383,1.110,2.385
2017-08-31T19:54:13,1.383,1.110,2.385
2017-08-31T19:54:13,1.383,1.110,2.385
2017-08-31T19:54:13,1.383,1.110,2.385
2017-08-31T19:54:14,1.380,1.110,2.385
2017-08-31T19:54:14,1.383,1.110,2.385
2017-08-31T19:54:14,1.383,1.110,2.385
2017-08-31T19:54:15,1.383,1.110,2.385
2017-08-31T19:54:15,1.383,1.107,2.385
2017-08-31T19:54:15,1.380,1.107,2.388
2017-08-31T19:54:15,1.380,1.107,2.385
2017-08-31T19:54:16,1.380,1.107,2.385
2017-08-31T19:54:16,1.380,1.107,2.385
2017-08-31T19:54:16,1.380,1.107,2.388
2017-08-31T19:54:17,1.377,1.107,2.385
2017-08-31T19:54:17,1.377,1.107,2.385
2017-08-31T19:54:17,1.377,1.107,2.385
2017-08-31T19:54:17,1.431,1.182,2.385
2017-08-31T19:54:18,1.524,1.329,2.385
2017-08-31T19:54:18,1.620,1.494,2.385
2017-08-31T19:54:18,1.701,1.662,2.385
2017-08-31T19:54:18,1.767,1.815,2.385
